Датум,Цена,Макс,Мин,Просечна цена,% Промена,Количина,Вкупен промет
18.11.2021,"700,00",,,"700,00","0,00",0,0
17.11.2021,"700,00","700,00","700,00","700,00","0,00",50,35.000
16.11.2021,"700,00",,,"700,00","0,00",0,0
15.11.2021,"700,00",,,"700,00","0,00",0,0
12.11.2021,"700,00",,,"700,00","0,00",0,0
11.11.2021,"700,00",,,"700,00","0,00",0,0
10.11.2021,"700,00",,,"700,00","0,00",0,0
09.11.2021,"700,00",,,"700,00","0,00",0,0
08.11.2021,"700,00",,,"700,00","0,00",0,0
05.11.2021,"700,00",,,"700,00","0,00",0,0
04.11.2021,"700,00",,,"700,00","0,00",0,0
03.11.2021,"700,00",,,"700,00","0,00",0,0
02.11.2021,"700,00",,,"700,00","0,00",0,0
01.11.2021,"700,00",,,"700,00","0,00",0,0
29.10.2021,"700,00",,,"700,00","0,00",0,0
28.10.2021,"700,00",,,"700,00","0,00",0,0
27.10.2021,"700,00","700,00","700,00","700,00","0,00",61,42.700
26.10.2021,"700,00",,,"700,00","0,00",0,0
25.10.2021,"700,00",,,"700,00","0,00",0,0
22.10.2021,"700,00","700,00","700,00","700,00","0,00",30,21.000
21.10.2021,"700,00",,,"700,00","0,00",0,0
20.10.2021,"700,00",,,"700,00","0,00",0,0
19.10.2021,"700,00",,,"700,00","0,00",0,0
18.10.2021,"700,00",,,"700,00","0,00",0,0
15.10.2021,"700,00",,,"700,00","0,00",0,0
14.10.2021,"700,00",,,"700,00","0,00",0,0
13.10.2021,"700,00",,,"700,00","0,00",0,0
12.10.2021,"700,00",,,"700,00","0,00",0,0
08.10.2021,"700,00",,,"700,00","0,00",0,0
07.10.2021,"700,00",,,"700,00","0,00",0,0
06.10.2021,"700,00",,,"700,00","0,00",0,0
05.10.2021,"700,00",,,"700,00","0,00",0,0
04.10.2021,"700,00",,,"700,00","0,00",0,0
01.10.2021,"700,00",,,"700,00","0,00",0,0
30.9.2021,"700,00",,,"700,00","0,00",0,0
29.9.2021,"700,00",,,"700,00","0,00",0,0
28.9.2021,"700,00",,,"700,00","0,00",0,0
27.9.2021,"700,00","700,00","700,00","700,00","2,79",61,42.700
24.9.2021,"681,00",,,"681,00","0,00",0,0
23.9.2021,"681,00",,,"681,00","0,00",0,0
22.9.2021,"681,00",,,"681,00","0,00",0,0
21.9.2021,"681,00","681,00","681,00","681,00","4,45",50,34.050
20.9.2021,"652,00",,,"652,00","0,00",0,0
17.9.2021,"652,00",,,"652,00","0,00",0,0
16.9.2021,"652,00",,,"652,00","0,00",0,0
15.9.2021,"652,00",,,"652,00","0,00",0,0
14.9.2021,"652,00",,,"652,00","0,00",0,0
13.9.2021,"652,00",,,"652,00","0,00",0,0
10.9.2021,"652,00",,,"652,00","0,00",0,0
09.9.2021,"652,00",,,"652,00","0,00",0,0
07.9.2021,"652,00",,,"652,00","0,00",0,0
06.9.2021,"652,00",,,"652,00","0,00",0,0
