Датум,Цена,Максимум,Минимум,Просечна цена,Промена,Количина,Вкупен Промет
11.12.2023,"14.200,00","14.400,00","14.175,00","14.242,32","-1,10",170,2.421.194
07.12.2023,"14.400,00","14.400,00","14.400,00","14.400,00","-0,58",140,2.016.000
06.12.2023,"14.400,00","14.649,00","14.400,00","14.483,69","-0,17",592,8.574.342
05.12.2023,"14.500,00","14.650,00","14.450,00","14.507,92","0,20",418,6.064.310
04.12.2023,"14.450,00","14.700,00","14.400,00","14.479,24","0,94",411,5.950.968
01.12.2023,"14.399,00","14.510,00","14.300,00","14.344,90","0,58",642,9.209.425
30.11.2023,"14.300,00","14.300,00","14.190,00","14.262,77","0,58",201,2.866.817
29.11.2023,"14.200,00","14.200,00","14.120,00","14.180,71","0,89",112,1.588.240
28.11.2023,"14.100,00","14.100,00","13.999,00","14.056,26","1,79",370,5.200.817
27.11.2023,"13.802,00","14.100,00","13.802,00","13.809,62","0,43",1.653,22.827.296
24.11.2023,"13.750,00","13.750,00","13.749,00","13.749,91","0,45",435,5.981.210
23.11.2023,"13.750,00","13.750,00","13.600,00","13.687,92","1,04",326,4.462.262
22.11.2023,"13.500,00","13.600,00","13.500,00","13.546,55","-0,98",58,785.700
21.11.2023,"13.697,00","13.749,00","13.650,00","13.679,97","-0,52",235,3.214.792
20.11.2023,"13.700,00","13.800,00","13.700,00","13.751,28","-0,48",312,4.290.400
17.11.2023,"13.800,00","13.890,00","13.751,00","13.817,81","0,85",398,5.499.489
16.11.2023,"13.701,00","13.750,00","13.600,00","13.701,72","1,06",373,5.110.743
15.11.2023,"13.657,00","13.657,00","13.450,00","13.557,82","1,15",293,3.972.441
14.11.2023,"13.648,00","13.650,00","13.300,00","13.404,23","1,05",422,5.656.587
13.11.2023,"13.298,00","13.298,00","13.198,00","13.265,04","0,56",409,5.425.402
10.11.2023,"13.198,00","13.198,00","13.150,00","13.191,43","0,53",223,2.941.690
09.11.2023,"13.150,00","13.165,00","13.106,00","13.122,30","0,41",166,2.178.302
08.11.2023,"13.090,00","13.090,00","13.050,00","13.069,03","-0,08",813,10.625.125
07.11.2023,"13.051,00","13.100,00","13.051,00","13.080,00","0,14",228,2.982.240
06.11.2023,"13.089,00","13.090,00","13.050,00","13.061,92","0,06",338,4.414.930
03.11.2023,"13.089,00","13.090,00","13.049,00","13.053,84","-0,20",578,7.545.118
02.11.2023,"13.080,00","13.100,00","13.001,00","13.079,82","0,42",844,11.039.366
01.11.2023,"13.030,00","13.030,00","13.001,00","13.024,83","0,15",143,1.862.551
31.10.2023,"13.049,00","13.049,00","13.000,00","13.005,00","-0,34",100,1.300.500
30.10.2023,"13.051,00","13.089,00","13.000,00","13.049,28","0,70",565,7.372.841
27.10.2023,"12.959,00","13.000,00","12.900,00","12.959,00","0,48",296,3.835.864
26.10.2023,"12.900,00","12.900,00","12.889,00","12.897,47","-0,06",382,4.926.832
25.10.2023,"12.900,00","12.947,00","12.800,00","12.905,52","-0,33",205,2.645.631
24.10.2023,"12.949,00","12.950,00","12.948,00","12.948,66","0,00",179,2.317.811
20.10.2023,"12.949,00","12.950,00","12.940,00","12.948,30","0,00",148,1.916.348
19.10.2023,"12.947,00","12.950,00","12.947,00","12.948,53","-0,23",372,4.816.852
18.10.2023,"12.950,00","13.030,00","12.950,00","12.978,64","-0,37",442,5.736.560
17.10.2023,"13.030,00","13.050,00","13.000,00","13.027,37","0,49",405,5.276.085
16.10.2023,"13.000,00","13.049,00","12.900,00","12.964,34","-0,92",92,1.192.719
13.10.2023,"13.056,00","13.098,00","13.056,00","13.085,31","-0,10",252,3.297.498
12.10.2023,"13.099,00","13.100,00","13.090,00","13.098,57","0,27",287,15.759.290
10.10.2023,"13.000,00","13.097,00","13.000,00","13.063,07","0,61",444,5.800.002
09.10.2023,"13.040,00","13.098,00","12.850,00","12.983,26","1,28",1.721,31.643.558
06.10.2023,"12.850,00","12.996,00","12.798,00","12.818,84","1,53",222,2.845.782
05.10.2023,"12.699,00","12.699,00","12.615,00","12.625,21","0,23",234,2.954.299
04.10.2023,"12.615,00","12.696,00","12.550,00","12.596,82","0,31",66,831.390
03.10.2023,"12.600,00","12.600,00","12.500,00","12.557,83","0,53",492,6.178.450
02.10.2023,"12.498,00","12.500,00","12.450,00","12.492,10","0,01",137,1.711.418
29.9.2023,"12.440,00","12.525,00","12.440,00","12.490,76","-0,07",470,5.870.656
28.9.2023,"12.480,00","12.500,00","12.480,00","12.499,35","0,48",31,387.480
27.9.2023,"12.441,00","12.450,00","12.400,00","12.439,50","0,00",422,5.249.470
26.9.2023,"12.450,00","12.450,00","12.438,00","12.440,07","0,02",407,5.063.110
25.9.2023,"12.400,00","12.450,00","12.400,00","12.437,85","0,04",729,9.067.190
22.9.2023,"12.439,00","12.450,00","12.400,00","12.432,82","-0,16",298,3.704.979
21.9.2023,"12.470,00","12.470,00","12.450,00","12.452,41","0,34",174,2.166.720
20.9.2023,"12.449,00","12.469,00","12.400,00","12.410,41","-0,44",363,4.504.979
19.9.2023,"12.450,00","12.498,00","12.450,00","12.465,04","-0,10",101,1.258.969
18.9.2023,"12.400,00","12.499,00","12.390,00","12.476,92","1,09",3.305,41.236.215
15.9.2023,"12.350,00","12.351,00","12.300,00","12.342,01","0,28",798,9.848.920
14.9.2023,"12.339,00","12.340,00","12.300,00","12.307,29","-0,04",339,4.172.173
13.9.2023,"12.340,00","12.399,00","12.300,00","12.312,25","0,19",970,14.402.883
12.9.2023,"12.296,00","12.300,00","12.251,00","12.289,45","-1,56",568,6.980.408
11.9.2023,"12.496,00","12.498,00","12.200,00","12.484,75","2,00",75,936.356
07.9.2023,"12.255,00","12.255,00","12.199,00","12.240,49","0,49",4.182,51.189.733
06.9.2023,"12.198,00","12.199,00","12.150,00","12.180,69","0,20",96,1.169.346
05.9.2023,"12.150,00","12.179,00","12.100,00","12.156,78","0,07",255,3.099.980
04.9.2023,"12.151,00","12.151,00","12.105,00","12.148,23","-0,14",1.413,17.165.450
01.9.2023,"12.150,00","12.200,00","12.150,00","12.165,02","0,14",200,2.433.005
31.8.2023,"12.150,00","12.150,00","12.101,00","12.147,49","0,36",495,6.013.010
30.8.2023,"12.149,00","12.150,00","12.100,00","12.103,70","0,03",465,5.628.220
29.8.2023,"12.100,00","12.100,00","12.099,00","12.099,69","0,00",317,3.835.603
25.8.2023,"12.100,00","12.100,00","12.099,00","12.099,77","0,00",171,2.069.060
24.8.2023,"12.099,00","12.100,00","12.099,00","12.099,30","-0,12",416,5.033.310
23.8.2023,"12.100,00","12.130,00","12.100,00","12.113,74","-0,29",131,1.586.900
22.8.2023,"12.149,00","12.149,00","12.149,00","12.149,00","0,33",44,534.556
21.8.2023,"12.148,00","12.149,00","12.100,00","12.109,44","-0,09",570,6.902.383
18.8.2023,"12.149,00","12.150,00","12.100,00","12.120,72","-0,40",102,1.236.313
17.8.2023,"12.169,00","12.169,00","12.169,00","12.169,00","0,55",35,425.915
16.8.2023,"12.170,00","12.170,00","12.089,00","12.102,58","0,35",228,2.759.389
15.8.2023,"12.088,00","12.088,00","12.000,00","12.059,88","0,50",32,385.916
14.8.2023,"12.000,00","12.000,00","12.000,00","12.000,00","-0,60",166,1.992.000
11.8.2023,"12.086,00","12.095,00","12.000,00","12.072,63","-0,06",97,1.171.045
10.8.2023,"12.094,00","12.097,00","12.050,00","12.079,76","0,00",207,2.500.510
09.8.2023,"12.080,00","12.080,00","12.080,00","12.080,00","-0,16",10,120.800
08.8.2023,"12.100,00","12.100,00","12.098,00","12.099,56","-0,05",180,2.177.920
07.8.2023,"12.100,00","12.170,00","12.099,00","12.105,24","-0,53",143,1.731.050
04.8.2023,"12.170,00","12.170,00","12.170,00","12.170,00","-0,04",6,73.020
03.8.2023,"12.150,00","12.180,00","12.150,00","12.174,67","-0,18",155,1.887.074
01.8.2023,"12.189,00","12.199,00","12.189,00","12.197,09","-0,05",191,2.329.645
31.7.2023,"12.200,00","12.300,00","12.200,00","12.202,98","-0,78",168,2.050.100
28.7.2023,"12.299,00","12.300,00","12.298,00","12.298,96","0,89",154,1.894.040
27.7.2023,"12.200,00","12.200,00","12.150,00","12.190,41","0,16",763,9.301.286
26.7.2023,"12.180,00","12.180,00","12.140,00","12.170,74","0,18",540,6.572.200
25.7.2023,"12.151,00","12.180,00","12.050,00","12.149,13","-0,25",230,2.794.300
24.7.2023,"12.197,00","12.199,00","12.150,00","12.180,02","0,25",271,3.300.785
21.7.2023,"12.150,00","12.150,00","12.150,00","12.150,00","-0,02",115,1.397.250
20.7.2023,"12.150,00","12.188,00","12.148,00","12.152,66","-0,21",126,1.531.235
19.7.2023,"12.178,00","12.178,00","12.178,00","12.178,00","0,03",10,121.780
18.7.2023,"12.189,00","12.194,00","12.170,00","12.173,89","-0,16",142,1.728.692
17.7.2023,"12.180,00","12.200,00","12.150,00","12.193,20","0,36",105,1.280.286
14.7.2023,"12.150,00","12.150,00","12.150,00","12.150,00","-0,07",192,2.332.800
13.7.2023,"12.100,00","12.199,00","12.100,00","12.158,60","0,58",25,303.965
12.7.2023,"12.100,00","12.100,00","12.050,00","12.088,89","0,28",208,2.514.490
11.7.2023,"12.086,00","12.086,00","12.050,00","12.055,37","0,02",134,1.615.420
10.7.2023,"12.097,00","12.097,00","12.000,00","12.053,17","0,05",213,2.567.325
07.7.2023,"12.050,00","12.050,00","12.045,00","12.046,71","-0,02",79,951.690
06.7.2023,"12.049,00","12.050,00","12.049,00","12.049,58","-0,21",62,747.074
05.7.2023,"12.098,00","12.098,00","12.001,00","12.075,21","0,82",297,3.586.336
04.7.2023,"12.100,00","12.100,00","11.900,00","11.976,45","1,37",498,5.964.270
03.7.2023,"11.900,00","11.900,00","11.700,00","11.815,12","0,98",367,4.336.150
30.6.2023,"11.700,00","11.700,00","11.700,00","11.700,00","-0,07",302,3.533.400
29.6.2023,"11.540,00","11.799,00","11.540,00","11.708,40","0,08",792,9.273.051
28.6.2023,"11.700,00","11.700,00","11.699,00","11.699,31","0,86",435,5.089.200
27.6.2023,"11.600,00","11.600,00","11.599,00","11.599,69","0,01",51,591.584
26.6.2023,"11.540,00","11.600,00","11.540,00","11.598,54","0,24",1.831,21.236.923
23.6.2023,"11.590,00","11.596,00","11.550,00","11.570,76","-0,21",737,8.527.647
22.6.2023,"11.595,00","11.597,00","11.594,00","11.595,45","0,42",164,1.901.653
21.6.2023,"11.520,00","11.551,00","11.520,00","11.547,26","-0,13",175,2.020.770
20.6.2023,"11.520,00","11.595,00","11.520,00","11.562,70","-0,30",67,774.701
19.6.2023,"11.597,00","11.597,00","11.597,00","11.597,00","0,01",39,452.283
16.6.2023,"11.594,00","11.597,00","11.594,00","11.595,43","0,31",58,672.535
15.6.2023,"11.594,00","11.597,00","11.550,00","11.559,39","0,09",241,2.785.813
14.6.2023,"11.550,00","11.600,00","11.500,00","11.548,75","-0,01",417,4.815.828
13.6.2023,"11.540,00","11.597,00","11.540,00","11.549,58","-0,39",708,8.177.100
12.6.2023,"11.580,00","11.599,00","11.575,00","11.594,95","-0,02",266,3.084.258
09.6.2023,"11.595,00","11.600,00","11.540,00","11.596,81","-0,52",1.010,11.712.775
08.6.2023,"11.650,00","11.696,00","11.650,00","11.657,29","-0,33",158,1.841.852
07.6.2023,"11.696,00","11.698,00","11.694,00","11.695,54","-0,03",136,1.590.594
06.6.2023,"11.700,00","11.700,00","11.680,00","11.699,19","0,00",208,2.433.432
05.6.2023,"11.700,00","11.700,00","11.680,00","11.699,50","0,00",40,467.980
01.6.2023,"11.700,00","11.700,00","11.699,00","11.699,78","0,00",67,783.885
31.5.2023,"11.700,00","11.798,00","11.650,00","11.699,31","0,03",1.023,23.130.894
30.5.2023,"11.700,00","11.700,00","11.651,00","11.695,99","0,00",287,3.356.748
29.5.2023,"11.700,00","11.750,00","11.670,00","11.695,51","-0,95",300,3.508.653
26.5.2023,"11.850,00","11.850,00","11.794,00","11.808,23","0,15",164,1.936.550
25.5.2023,"11.790,00","11.799,00","11.789,00","11.790,59","0,23",267,3.148.087
23.5.2023,"11.798,00","11.800,00","11.680,00","11.763,86","0,68",259,3.046.841
22.5.2023,"11.798,00","11.798,00","11.601,00","11.684,44","0,53",105,1.226.866
19.5.2023,"11.600,00","11.798,00","11.600,00","11.622,84","-1,50",852,9.902.657
18.5.2023,"11.800,00",,,"11.800,00","0,00",0,0
17.5.2023,"11.800,00","11.800,00","11.800,00","11.800,00","0,00",18,212.400
16.5.2023,"11.800,00","11.899,00","11.800,00","11.800,41","0,00",502,5.923.805
15.5.2023,"11.800,00","11.801,00","11.800,00","11.800,02","-0,13",100,1.180.002
12.5.2023,"11.899,00","11.899,00","11.800,00","11.814,86","-0,35",452,5.340.318
11.5.2023,"11.850,00","11.900,00","11.850,00","11.856,71","-0,37",231,2.738.900
10.5.2023,"11.899,00","11.950,00","11.850,00","11.901,08","-0,32",523,6.224.265
09.5.2023,"11.920,00","11.989,00","11.920,00","11.939,74","-0,51",750,8.954.808
08.5.2023,"11.999,00","12.050,00","11.999,00","12.001,26","-0,74",193,2.316.244
05.5.2023,"12.049,00","12.100,00","12.049,00","12.090,87","-0,30",146,1.765.267
04.5.2023,"12.100,00","12.140,00","12.000,00","12.127,49","-0,16",241,2.922.724
03.5.2023,"12.140,00","12.150,00","12.100,00","12.146,42","-0,02",506,6.146.090
02.5.2023,"12.150,00","12.150,00","12.140,00","12.149,03","0,37",407,4.944.657
28.4.2023,"12.100,00","12.140,00","12.100,00","12.104,53","-0,16",75,907.840
27.4.2023,"12.150,00","12.199,00","12.100,00","12.123,93","1,04",1.282,165.536.627
26.4.2023,"11.999,00","11.999,00","11.999,00","11.999,00","0,76",122,1.463.878
25.4.2023,"11.950,00","11.950,00","11.861,00","11.909,06","0,09",1.084,12.909.424
24.4.2023,"11.880,00","11.920,00","11.880,00","11.898,20","0,00",544,6.472.620
20.4.2023,"11.900,00","11.999,00","11.880,00","11.898,67","0,40",625,7.436.671
19.4.2023,"11.851,00","11.851,00","11.851,00","11.851,00","-0,41",5,59.255
18.4.2023,"11.910,00","11.910,00","11.900,00","11.900,38","-0,31",157,1.868.360
13.4.2023,"11.950,00","12.049,00","11.900,00","11.937,40","-3,72",185,2.208.419
12.4.2023,"12.395,00","12.400,00","12.359,00","12.398,76","0,00",2.571,31.877.204
11.4.2023,"12.399,00","12.400,00","12.395,00","12.399,33","-0,05",891,11.047.800
10.4.2023,"12.400,00","12.498,00","12.399,00","12.405,85","0,27",1.005,12.467.880
07.4.2023,"12.388,00","12.399,00","12.349,00","12.372,58","0,38",470,5.815.113
06.4.2023,"12.350,00","12.400,00","12.300,00","12.325,25","-0,65",384,4.732.895
05.4.2023,"12.400,00","12.444,00","12.399,00","12.405,31","-0,11",501,6.215.062
04.4.2023,"12.420,00","12.490,00","12.400,00","12.419,39","0,16",181,2.247.910
03.4.2023,"12.400,00","12.400,00","12.400,00","12.400,00","0,04",726,9.002.400
31.3.2023,"12.400,00","12.400,00","12.306,00","12.394,49","-0,16",292,3.619.192
30.3.2023,"12.401,00","12.498,00","12.400,00","12.414,10","-0,50",497,73.349.156
29.3.2023,"12.499,00","12.500,00","12.420,00","12.476,30","0,62",399,4.978.045
28.3.2023,"12.400,00","12.400,00","12.400,00","12.400,00","0,45",110,1.364.000
27.3.2023,"12.340,00","12.390,00","12.330,00","12.344,09","0,41",33,407.355
24.3.2023,"12.299,00","12.299,00","12.230,00","12.293,17","0,71",71,872.815
23.3.2023,"12.300,00","12.300,00","12.200,00","12.206,41","0,45",195,2.380.250
22.3.2023,"12.175,00","12.175,00","12.150,00","12.151,19","0,14",21,255.175
21.3.2023,"12.101,00","12.167,00","12.101,00","12.134,32","0,21",468,5.678.862
20.3.2023,"12.100,00","12.150,00","12.100,00","12.109,03","-0,44",204,2.470.243
17.3.2023,"12.150,00","12.167,00","12.150,00","12.162,72","-0,04",484,5.886.758
16.3.2023,"12.151,00","12.210,00","12.150,00","12.167,78","-0,35",607,101.660.840
15.3.2023,"12.210,00","12.210,00","12.209,00","12.209,96","0,00",530,44.181.278
14.3.2023,"12.210,00","12.210,00","12.210,00","12.210,00","0,00",20,244.200
13.3.2023,"12.210,00","12.212,00","12.210,00","12.210,25","-0,05",1.015,12.393.399
10.3.2023,"12.210,00","12.280,00","12.210,00","12.216,09","-0,37",905,11.055.562
09.3.2023,"12.250,00","12.300,00","12.250,00","12.261,34","-0,31",402,4.929.060
08.3.2023,"12.299,00","12.300,00","12.298,00","12.299,16","0,00",135,1.660.386
07.3.2023,"12.299,00","12.300,00","12.251,00","12.299,05","-0,01",283,10.359.582
06.3.2023,"12.300,00","12.300,00","12.300,00","12.300,00","0,01",335,4.120.500
03.3.2023,"12.300,00","12.300,00","12.252,00","12.298,77","-0,01",206,2.533.547
02.3.2023,"12.300,00","12.300,00","12.300,00","12.300,00","0,41",169,2.078.700
01.3.2023,"12.250,00","12.250,00","12.250,00","12.250,00","-0,03",1,12.250
28.2.2023,"12.250,00","12.300,00","12.200,00","12.254,15","0,38",434,5.318.300
27.2.2023,"12.201,00","12.300,00","12.200,00","12.207,55","0,75",461,5.627.680
24.2.2023,"12.200,00","12.200,00","12.100,00","12.116,35","-2,10",492,5.961.245
23.2.2023,"12.300,00","12.410,00","12.300,00","12.376,31","0,61",328,4.059.430
22.2.2023,"12.320,00","12.320,00","12.200,00","12.301,31","-0,41",551,6.778.020
21.2.2023,"12.400,00","12.400,00","12.348,00","12.352,11","0,02",47,580.549
20.2.2023,"12.350,00","12.350,00","12.350,00","12.350,00","0,46",161,1.988.350
17.2.2023,"12.300,00","12.300,00","12.250,00","12.293,65","0,81",200,2.458.730
16.2.2023,"12.195,00","12.195,00","12.195,00","12.195,00","0,24",92,1.121.940
15.2.2023,"12.195,00","12.195,00","12.110,00","12.166,30","0,43",50,608.315
14.2.2023,"12.150,00","12.179,00","12.100,00","12.113,63","-0,66",683,8.273.609
13.2.2023,"12.152,00","12.200,00","12.152,00","12.194,55","0,04",98,1.195.066
10.2.2023,"12.190,00","12.200,00","12.165,00","12.190,10","0,21",97,1.182.440
09.2.2023,"12.160,00","12.200,00","12.152,00","12.165,15","0,09",390,4.744.410
08.2.2023,"12.199,00","12.199,00","12.150,00","12.154,11","-0,13",623,7.572.010
07.2.2023,"12.200,00","12.200,00","12.150,00","12.170,31","-0,20",293,3.565.900
06.2.2023,"12.160,00","12.298,00","12.160,00","12.194,39","-0,51",72,877.996
03.2.2023,"12.220,00","12.300,00","12.200,00","12.256,40","-0,36",361,4.424.560
02.2.2023,"12.299,00","12.301,00","12.299,00","12.300,09","-0,17",239,2.939.722
01.2.2023,"12.300,00","12.399,00","12.300,00","12.320,92","-0,56",71,874.785
31.1.2023,"12.390,00","12.390,00","12.390,00","12.390,00","-0,08",17,210.630
30.1.2023,"12.400,00","12.500,00","12.389,00","12.400,24","0,27",142,1.760.834
27.1.2023,"12.300,00","12.500,00","12.300,00","12.366,49","-1,17",810,10.016.854
26.1.2023,"12.502,00","12.600,00","12.500,00","12.513,20","0,91",1.080,13.514.256
25.1.2023,"12.400,00","12.400,00","12.399,00","12.399,95","0,08",281,3.484.385
24.1.2023,"12.400,00","12.400,00","12.300,00","12.390,32","-0,08",62,768.200
23.1.2023,"12.400,00","12.400,00","12.400,00","12.400,00","0,29",211,2.616.400
20.1.2023,"12.300,00","12.400,00","12.300,00","12.364,73","0,04",184,2.275.110
17.1.2025,"30.798,00","30.799,00","30.389,00","30.562,83","0,58",439,21.067.084
16.1.2025,"30.389,00","30.400,00","30.377,00","30.385,81","1,22",519,15.770.234
15.1.2025,"30.198,00","30.200,00","29.830,00","30.020,99","0,63",656,19.693.771
14.1.2025,"29.897,00","29.899,00","29.799,00","29.833,73","0,25",226,6.742.423
13.1.2025,"29.897,00","29.905,00","29.700,00","29.758,70","0,15",398,11.843.961
10.1.2025,"29.725,00","29.899,00","29.401,00","29.712,74","1,69",309,15.604.337
09.1.2025,"29.300,00","29.300,00","29.187,00","29.218,12","0,77",373,10.898.357
08.1.2025,"29.000,00","29.199,00","28.800,00","28.994,56","0,28",321,9.307.254
03.1.2025,"29.000,00","29.000,00","28.800,00","28.913,41","1,43",232,6.707.910
02.1.2025,"28.800,00","28.800,00","28.490,00","28.506,33","0,23",60,1.710.380
30.12.2024,"28.301,00","28.497,00","28.300,00","28.440,34","0,54",182,5.176.141
27.12.2024,"28.297,00","28.300,00","28.200,00","28.287,40","0,08",531,15.020.611
26.12.2024,"28.249,00","28.498,00","28.200,00","28.265,78","0,23",1.111,31.403.286
25.12.2024,"28.197,00","28.299,00","28.150,00","28.202,31","0,22",794,25.212.637
24.12.2024,"28.100,00","28.399,00","28.099,00","28.141,77","-1,99",537,15.112.133
23.12.2024,"28.200,00","29.099,00","28.161,00","28.713,35","-1,10",358,13.800.481
20.12.2024,"28.801,00","29.200,00","28.801,00","29.031,95","0,51",686,31.515.920
19.12.2024,"29.000,00","29.000,00","28.800,00","28.885,01","3,69",516,14.904.667
18.12.2024,"28.299,00","28.300,00","27.499,00","27.857,02","2,54",349,9.722.099
17.12.2024,"27.250,00","27.250,00","27.000,00","27.166,47","0,66",334,9.073.602
16.12.2024,"27.000,00","27.000,00","26.983,00","26.988,32","-0,03",307,8.285.413
13.12.2024,"26.994,00","26.999,00","26.990,00","26.995,83","0,16",389,10.501.377
12.12.2024,"26.950,00","26.989,00","26.948,00","26.951,54","-0,09",358,9.648.650
11.12.2024,"26.995,00","27.000,00","26.898,00","26.975,61","0,56",361,9.738.194
10.12.2024,"26.750,00","26.990,00","26.500,00","26.824,55","-0,40",234,6.276.945
06.12.2024,"26.901,00","27.000,00","26.301,00","26.931,73","3,23",406,10.934.281
05.12.2024,"26.301,00","26.301,00","25.949,00","26.089,46","1,99",459,24.602.622
04.12.2024,"25.649,00","25.650,00","25.002,00","25.581,37","3,89",339,8.672.085
03.12.2024,"24.702,00","24.969,00","24.599,00","24.623,26","1,57",376,9.258.344
02.12.2024,"24.550,00","24.550,00","24.199,00","24.242,42","0,80",566,13.721.208
29.11.2024,"24.199,00","24.200,00","24.000,00","24.049,39","-0,20",343,8.248.940
28.11.2024,"24.100,00","24.100,00","24.000,00","24.098,49","0,52",467,11.253.997
27.11.2024,"24.000,00","24.099,00","23.801,00","23.972,74","0,27",473,11.339.106
26.11.2024,"23.890,00","24.180,00","23.500,00","23.909,28","-0,87",346,8.272.610
25.11.2024,"24.097,00","24.200,00","24.097,00","24.118,91","-0,51",1.071,25.831.356
22.11.2024,"24.200,00","24.300,00","24.200,00","24.242,93","-0,05",323,7.830.466
21.11.2024,"24.250,00","24.301,00","24.150,00","24.254,41","-0,50",185,4.487.066
20.11.2024,"24.330,00","24.400,00","24.300,00","24.376,47","0,06",455,11.091.296
19.11.2024,"24.312,00","24.598,00","24.310,00","24.362,01","-0,96",1.195,40.750.105
18.11.2024,"24.550,00","24.749,00","24.547,00","24.598,70","-0,40",738,18.153.838
15.11.2024,"24.680,00","24.749,00","24.600,00","24.696,75","-0,03",310,12.252.318
14.11.2024,"24.699,00","24.790,00","24.698,00","24.705,20","-0,35",1.096,31.052.903
13.11.2024,"24.800,00","24.848,00","24.700,00","24.792,79","0,02",489,16.099.673
12.11.2024,"24.770,00","24.850,00","24.770,00","24.788,51","-0,58",469,11.625.809
11.11.2024,"24.900,00","24.994,00","24.900,00","24.932,96","-0,17",380,14.763.923
08.11.2024,"24.900,00","24.999,00","24.900,00","24.975,96","0,10",232,5.794.422
07.11.2024,"24.998,00","24.999,00","24.900,00","24.951,77","-0,13",109,2.719.743
06.11.2024,"24.900,00","25.000,00","24.900,00","24.983,63","0,08",412,10.293.255
05.11.2024,"24.977,00","25.000,00","24.899,00","24.962,50","0,32",763,19.046.384
04.11.2024,"24.897,00","24.900,00","24.600,00","24.882,60","1,89",417,10.376.043
01.11.2024,"24.400,00","24.900,00","24.300,00","24.419,95","1,50",1.224,29.890.022
31.10.2024,"24.070,00","24.070,00","24.000,00","24.058,49","0,39",314,7.554.365
30.10.2024,"23.969,00","23.976,00","23.950,00","23.964,34","-0,01",962,23.053.698
29.10.2024,"23.960,00","23.970,00","23.960,00","23.967,76","-0,01",380,15.100.247
28.10.2024,"23.960,00","23.976,00","23.960,00","23.969,90","-0,03",1.093,26.199.098
25.10.2024,"23.977,00","23.979,00","23.951,00","23.977,61","0,01",852,20.428.924
24.10.2024,"23.978,00","23.978,00","23.950,00","23.975,33","0,00",556,13.330.284
22.10.2024,"23.951,00","23.999,00","23.951,00","23.976,12","-0,03",608,14.577.484
21.10.2024,"23.994,00","24.000,00","23.950,00","23.983,19","0,17",739,17.723.579
18.10.2024,"23.970,00","23.970,00","23.900,00","23.941,32","-0,07",690,19.824.614
17.10.2024,"23.960,00","23.970,00","23.920,00","23.957,00","0,12",481,11.523.319
16.10.2024,"23.920,00","23.990,00","23.900,00","23.927,66","0,00",311,7.441.501
15.10.2024,"23.989,00","23.989,00","23.900,00","23.928,81","0,12",374,8.949.375
14.10.2024,"23.900,00","23.950,00","23.899,00","23.901,28","0,04",220,5.258.282
10.10.2024,"23.804,00","23.900,00","23.803,00","23.892,48","0,02",407,22.225.241
09.10.2024,"23.900,00","23.950,00","23.800,00","23.886,66","-0,30",280,6.688.266
08.10.2024,"23.900,00","23.989,00","23.880,00","23.959,16","0,10",275,6.588.768
07.10.2024,"23.985,00","23.995,00","23.900,00","23.935,27","-0,08",48,1.148.893
04.10.2024,"23.900,00","23.996,00","23.900,00","23.953,53","-0,15",292,24.706.431
03.10.2024,"23.996,00","24.049,00","23.902,00","23.989,17","-0,28",263,11.109.152
02.10.2024,"24.049,00","24.089,00","24.000,00","24.055,53","-0,10",543,13.062.151
01.10.2024,"24.079,00","24.094,00","24.050,00","24.079,73","-0,01",921,22.177.430
30.9.2024,"24.096,00","24.100,00","24.001,00","24.082,61","-0,02",779,18.760.352
27.9.2024,"24.087,00","24.089,00","24.087,00","24.088,60","0,02",35,843.101
26.9.2024,"24.088,00","24.090,00","24.050,00","24.083,04","-0,01",442,10.644.704
25.9.2024,"24.089,00","24.090,00","24.070,00","24.084,98","0,21",92,2.215.818
24.9.2024,"24.050,00","24.050,00","24.002,00","24.033,94","-0,27",439,58.550.901
23.9.2024,"24.089,00","24.100,00","24.089,00","24.099,40","0,41",90,2.168.946
20.9.2024,"24.000,00","24.000,00","24.000,00","24.000,00","-0,14",10,240.000
19.9.2024,"24.000,00","24.090,00","23.882,00","24.033,98","-0,27",290,6.969.855
18.9.2024,"24.098,00","24.099,00","24.090,00","24.097,90","0,01",187,4.506.308
17.9.2024,"24.099,00","24.099,00","24.000,00","24.095,52","0,40",377,9.084.011
16.9.2024,"24.000,00","24.000,00","23.998,00","23.999,29","0,03",338,8.111.760
13.9.2024,"23.990,00","23.999,00","23.951,00","23.991,10","0,21",1.079,25.886.400
12.9.2024,"23.941,00","24.000,00","23.930,00","23.940,46","0,03",499,11.946.291
11.9.2024,"23.950,00","23.950,00","23.900,00","23.933,03","0,23",289,6.916.645
10.9.2024,"23.940,00","23.940,00","23.870,00","23.879,18","-0,11",98,2.340.160
06.9.2024,"23.950,00","23.950,00","23.870,00","23.905,46","-0,10",490,11.713.677
05.9.2024,"23.949,00","23.949,00","23.801,00","23.929,77","0,16",226,5.408.129
04.9.2024,"23.700,00","23.980,00","23.700,00","23.892,49","-0,39",185,4.420.110
03.9.2024,"23.979,00","23.999,00","23.979,00","23.986,45","-0,05",322,7.723.636
02.9.2024,"23.999,00","24.000,00","23.850,00","23.997,67","0,47",254,6.095.408
30.8.2024,"23.860,00","23.998,00","23.800,00","23.884,49","0,32",392,9.362.722
29.8.2024,"23.800,00","23.900,00","23.600,00","23.807,41","-0,74",240,5.713.779
27.8.2024,"23.910,00","23.999,00","23.910,00","23.984,63","0,67",326,7.818.990
